bus_no,stop_sequence,stop_name,lat,lon
1019,13,Sangolli Rayanna Nagar 1St Cross,15.4331375,75.008411
1019,14,Sangolli Rayana Nagar,15.432239,75.006755
1019_2,1,Sangolli Rayana Nagar,15.432239,75.006755
1019_2,2,Sangolli Rayanna Nagar 1St Cross,15.4331375,75.008411
1019_2,3,Tejasvi Nagar Bus Stop,15.4354735,75.0087405
1019_2,4,Tejasvi Nagar Bridge,15.435976000000002,75.01107833333333
1019_2,5,Saraswathipura,15.438922,75.01107775
1019_2,6,Rajathagiri,15.439661000000001,75.0120135
1019_2,7,Vijaya Bank-D,15.442408,75.012689
1019_2,8,Modern Hall,15.444540250000001,75.01296325
1019_2,9,Toll Naka - D,15.446940982389,75.01232067405317
1019_2,10,Hosa Yallapur Cross,15.45037325,75.01101975
1019_2,11,Nttf,15.4523115,75.0104
1019_2,12,Court Circle,15.456254999999999,75.00698
1019_2,13,Jubilee Circle,15.45894575,75.00781925
1019_2,14,Cbt-D,15.4606685,75.01141700000001
102,1,Gokul,15.351278,75.08083049999999
102,2,Anjaneya Nagar,15.353205500000001,75.07979950000001
102,3,Gokul Cross,15.354122,75.079631
102,4,K L E College,15.3545415,75.0830885
102,5,Airport,15.35598472333832,75.08580822603624
102,6,B D K,15.3551535,75.08834350000001
102,7,Kec,15.354208845640276,75.09142434264085
102,8,Arjun Vihar Cross,15.352898,75.09515475
102,9,Neharu Nagar Water Tank,15.352369666666666,75.097318
102,10,Silver Town Cross,15.351900535129566,75.09951371402751
102,11,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
102,12,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
102,13,Akshay Park,15.350715666666666,75.10896733333333
102,14,2Nd Gate,15.350479,75.111707
102,15,1St Gate,15.3506565,75.11479
102,16,New Bus Stand-H,15.3505045,75.116761
102,17,Rwh,15.350895000000001,75.1188075
102,18,Quarters,15.351182,75.1220395
102,19,Bannigida,15.36244125,75.132926
102,20,Hosur,15.354019,75.130184
102,21,Hubli Obs (Outside),15.351252,75.13632
102,22,Corporation-H,15.3514155,75.14188899999999
102,23,Railway Station-H,15.352256816846449,75.1453905041761
102,24,Rly 3Rd Gate,15.3475670569849,75.1565223383812
102_2,1,Rly 3Rd Gate,15.3475670569849,75.1565223383812
102_2,2,Railway Station-H,15.352256816846449,75.1453905041761
102_2,3,Corporation-H,15.3514155,75.14188899999999
102_2,4,Hubli Obs (Inside),15.3506932154367,75.13637812934971
102_2,5,Bannigida,15.36244125,75.132926
102_2,6,Quarters,15.351182,75.1220395
102_2,7,Rwh,15.350895000000001,75.1188075
102_2,8,New Bus Stand-H,15.3505045,75.116761
102_2,9,1St Gate,15.3506565,75.11479
102_2,10,2Nd Gate,15.350479,75.111707
102_2,11,Akshay Park,15.350715666666666,75.10896733333333
102_2,12,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
102_2,13,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
102_2,14,Silver Town Cross,15.351900535129566,75.09951371402751
102_2,15,Neharu Nagar Water Tank,15.352369666666666,75.097318
102_2,16,Arjun Vihar Cross,15.352898,75.09515475
102_2,17,Kec,15.354208845640276,75.09142434264085
102_2,18,B D K,15.3551535,75.08834350000001
102_2,19,Airport,15.35598472333832,75.08580822603624
102_2,20,K L E College,15.3545415,75.0830885
102_2,21,Gokul Cross,15.354122,75.079631
102_2,22,Anjaneya Nagar,15.353205500000001,75.07979950000001
102_2,23,Gokul,15.351278,75.08083049999999
1020,1,Cbt-D,15.4606685,75.01141700000001
1020,2,Jubilee Circle,15.45894575,75.00781925
1020,3,Lic,15.456875499999999,75.00295650000001
1020,4,K C D,15.455365,74.9983735
1020,5,Dasanakoppa Cross,15.455907666666667,74.99328266666667
1020,6,Canara Colony,15.4565485,74.99004450000001
1020,7,Kusuma Nagar,15.457037,74.987796
1020,8,Banashankeri Nagar,15.4575575,74.9844325
1020,9,Sai Nagar-D,15.458010999999999,74.9829675
1020,10,Vinayaka Nagar Cross,15.459239,74.98173025
1020,11,Chaithanya Nagar Cross,15.458618,74.9800955
1020,12,Std Booth,15.4569565,74.98034200000001
1020,13,Chaithanya Nagar,15.456446,74.979561
1020_2,1,Chaithanya Nagar,15.456446,74.979561
1020_2,2,Std Booth,15.4569565,74.98034200000001
1020_2,3,Chaithanya Nagar Cross,15.458618,74.9800955
1020_2,4,Vinayaka Nagar Cross,15.459239,74.98173025
1020_2,5,Sai Nagar-D,15.458010999999999,74.9829675
1020_2,6,Banashankeri Nagar,15.4575575,74.9844325
1020_2,7,Kusuma Nagar,15.457037,74.987796
1020_2,8,Canara Colony,15.4565485,74.99004450000001
1020_2,9,Dasanakoppa Cross,15.455907666666667,74.99328266666667
1020_2,10,K C D,15.455365,74.9983735
1020_2,11,Lic,15.456875499999999,75.00295650000001
1020_2,12,Jubilee Circle,15.45894575,75.00781925
1020_2,13,Cbt-D,15.4606685,75.01141700000001
1021,1,Cbt-D,15.4606685,75.01141700000001
1021,2,Jubilee Circle,15.45894575,75.00781925
1021,3,Lic,15.456875499999999,75.00295650000001
1021,4,K C D,15.455365,74.9983735
1021,5,Dasanakoppa Cross,15.455907666666667,74.99328266666667
1021,6,Canara Colony,15.4565485,74.99004450000001
1021,7,Kusuma Nagar,15.457037,74.987796
1021,8,Banashankeri Nagar,15.4575575,74.9844325
1021,9,Sai Nagar-D,15.458010999999999,74.9829675
1021,10,Vinayaka Nagar Cross,15.459239,74.98173025
1021,11,Chaithanya Nagar Cross,15.458618,74.9800955
1021,12,Vinayaka Nagar D,15.458278684584648,74.978884151871
1021_2,1,Vinayaka Nagar D,15.458278684584648,74.978884151871
1021_2,2,Chaithanya Nagar Cross,15.458618,74.9800955
1021_2,3,Vinayaka Nagar Cross,15.459239,74.98173025
1021_2,4,Sai Nagar-D,15.458010999999999,74.9829675
1021_2,5,Banashankeri Nagar,15.4575575,74.9844325
1021_2,6,Kusuma Nagar,15.457037,74.987796
1021_2,7,Canara Colony,15.4565485,74.99004450000001
1021_2,8,Dasanakoppa Cross,15.455907666666667,74.99328266666667
1021_2,9,K C D,15.455365,74.9983735
1021_2,10,Lic,15.456875499999999,75.00295650000001
1021_2,11,Jubilee Circle,15.45894575,75.00781925
1021_2,12,Cbt-D,15.4606685,75.01141700000001
1024,1,Cbt-D,15.4606685,75.01141700000001
1024,2,Jubilee Circle,15.45894575,75.00781925
1024,3,Lic,15.456875499999999,75.00295650000001
1024,4,K C D,15.455365,74.9983735
1024,5,Dasanakoppa Cross,15.455907666666667,74.99328266666667
1024,6,Lic Quarters,15.459552,74.9939685
1024,7,Narayanapura,15.461655,74.994489
1024,8,German Hospital,15.464104333333333,74.99517266666668
1024,9,Jambagi Hospital,15.4638285,74.9923615
1024,10,Bendre Bhavana,15.463579500000002,74.98813200000001
1024,11,Sadhankeri,15.462976333333332,74.98642266666667
1024,12,St Antony Circle,15.467236,74.98428200000001
1024,13,Vikas Nagar,15.469332000000001,74.9824455
1024,14,Bgs School,15.470952666666667,74.98229366666668
1024,15,Bendre Nagar,15.470920666666666,74.980912
1024,16,Sampige Nagar 1St Stop,15.4690595,74.98063350000001
1024,17,Sampige Nagar 2Nd Stop,15.4671625,74.9801465
1024,18,Basavareddy College,15.465788,74.978765
1024,19,Sampige Nagar Cross,15.463478,74.97788
1024,20,Sampige Nagar,15.463796749188749,74.97989343402119
1024_2,1,Sampige Nagar,15.463796749188749,74.97989343402119
1024_2,2,Sampige Nagar 3Rd Stop,15.465715,74.979647
1024_2,3,Sampige Nagar 1St Stop,15.4690595,74.98063350000001
1024_2,4,Bendre Nagar,15.470920666666666,74.980912
1024_2,5,Bgs School,15.470952666666667,74.98229366666668
1024_2,6,Vikas Nagar,15.469332000000001,74.9824455
1024_2,7,St Antony Circle,15.467236,74.98428200000001
1024_2,8,Sadhankeri,15.462976333333332,74.98642266666667
1024_2,9,Bendre Bhavana,15.463579500000002,74.98813200000001
1024_2,10,Jambagi Hospital,15.4638285,74.9923615
1024_2,11,German Hospital,15.464104333333333,74.99517266666668
1024_2,12,Narayanapura,15.461655,74.994489
1024_2,13,Lic Quarters,15.459552,74.9939685
1024_2,14,Dasanakoppa Cross,15.455907666666667,74.99328266666667
1024_2,15,K C D,15.455365,74.9983735
1024_2,16,Lic,15.456875499999999,75.00295650000001
1024_2,17,Jubilee Circle,15.45894575,75.00781925
1024_2,18,Cbt-D,15.4606685,75.01141700000001
1025,1,Cbt-D,15.4606685,75.01141700000001
1025,2,Jubilee Circle,15.45894575,75.00781925
1025,3,Court Circle,15.456254999999999,75.00698
1025,4,Taluk Panchayat,15.453282,75.00723550000001
1025,5,Head Post Office,15.451592333333332,75.006593
1025,6,Yammikeri,15.448012,75.00504133333332
1025,7,Rama Mandira,15.446164,75.003549
1025,8,Rms,15.444066,75.00285099999999
1025,9,Railway Station-D,15.443011,75.002137
1025_2,1,Railway Station-D4,15.443011,75.002123
1025_2,2,Rms,15.444066,75.00285099999999
1025_2,3,K E Board,15.44603,75.003443
1025_2,4,Yammikeri,15.448012,75.00504133333332
1025_2,5,Head Post Office,15.451592333333332,75.006593
1025_2,6,Taluk Panchayat,15.453282,75.00723550000001
1025_2,7,Court Circle,15.456254999999999,75.00698
1025_2,8,Jubilee Circle,15.45894575,75.00781925
1025_2,9,Cbt-D,15.4606685,75.01141700000001
1026,1,Railway Station-D,15.443011,75.002137
1026,2,Rms,15.444066,75.00285099999999
1026,3,K E Board,15.44603,75.003443
1026,4,Yammikeri,15.448012,75.00504133333332
1026,5,Head Post Office,15.451592333333332,75.006593
1026,6,Brindhavan,15.453275999999999,75.00725449999999
1026,7,Court Circle,15.456254999999999,75.00698
1026,8,Jubilee Circle,15.45894575,75.00781925
1026,9,Old Sp Office,15.4628345,75.003431
1026,10,K C Park,15.46369,75.001007
1026,11,Mental Hospital,15.464470333333333,74.99838466666667
1026,12,New Sp Office,15.466617930796467,74.99543122362164
1026,13,New Bus Stand-D,15.467312963922167,74.99356261227416
1026,14,Kvg Bank,15.4716115,74.9907525
1026,15,Gtc,15.474909,74.9855426
1026,16,Gtc Cross Sd,15.473844,74.9832
1026,17,Bgs School,15.470952666666667,74.98229366666668
1026,18,Bendre Nagar,15.470920666666666,74.980912
1026_2,1,Bendre Nagar,15.470920666666666,74.980912
1026_2,2,Bgs School,15.470952666666667,74.98229366666668
1026_2,3,Gtc Cross Sd,15.473844,74.9832
1026_2,4,Gtc,15.474909,74.9855426
1026_2,5,Kvg Bank,15.4716115,74.9907525
1026_2,6,New Bus Stand-D,15.467312963922167,74.99356261227416
1026_2,7,New Sp Office,15.466617930796467,74.99543122362164
1026_2,8,Mental Hospital,15.464470333333333,74.99838466666667
1026_2,9,K C Park,15.46369,75.001007
1026_2,10,Old Sp Office,15.4628345,75.003431
1026_2,11,Corporation-D,15.4603805,75.00877600000001
1026_2,12,Jubilee Circle,15.45894575,75.00781925
1026_2,13,Court Circle,15.456254999999999,75.00698
1026_2,14,Taluk Panchayat,15.453282,75.00723550000001
1026_2,15,Head Post Office,15.451592333333332,75.006593
1026_2,16,Yammikeri,15.448012,75.00504133333332
1026_2,17,Rama Mandira,15.446164,75.003549
1026_2,18,Rms,15.444066,75.00285099999999
1026_2,19,Railway Station-D,15.443011,75.002137
1027,1,Cbt-D,15.4606685,75.01141700000001
1027,2,Jubilee Circle,15.45894575,75.00781925
1027,3,Old Sp Office,15.4628345,75.003431
1027,4,K C Park,15.46369,75.001007
1027,5,Mental Hospital,15.464470333333333,74.99838466666667
1027,6,New Sp Office,15.466617930796467,74.99543122362164
1027,7,New Bus Stand-D,15.467312963922167,74.99356261227416
1027,8,Kvg Bank,15.4716115,74.9907525
1027,9,J D Office,15.473995500000001,74.9890945
1027,10,Gtc,15.474909,74.9855426
1027,11,Pepsi Factory,15.477010666666667,74.98500166666666
1027,12,Dairy,15.483501,74.979516
1027,13,Yattin Gudda Cross,15.485588,74.97774749999999
1027,14,Agri University Gate,15.487123,74.97632300000001
1027,15,Admission Office,15.489196,74.980019
1027,16,Agri College,15.4907075,74.983435
1027_2,1,Agri College,15.4907075,74.983435
1027_2,2,Admission Office,15.489196,74.980019
1027_2,3,Agri University Gate,15.487123,74.97632300000001
1027_2,4,Yattin Gudda Cross,15.485588,74.97774749999999
1027_2,5,Dairy,15.483501,74.979516
1027_2,6,Pepsi Factory,15.477010666666667,74.98500166666666
1027_2,7,Gtc,15.474909,74.9855426
1027_2,8,J D Office,15.473995500000001,74.9890945
1027_2,9,Kvg Bank,15.4716115,74.9907525
1027_2,10,New Bus Stand-D,15.467312963922167,74.99356261227416
1027_2,11,New Sp Office,15.466617930796467,74.99543122362164
1027_2,12,Mental Hospital,15.464470333333333,74.99838466666667
1027_2,13,K C Park,15.46369,75.001007
1027_2,14,Old Sp Office,15.4628345,75.003431
1027_2,15,Jubilee Circle,15.45894575,75.00781925
1027_2,16,Cbt-D,15.4606685,75.01141700000001
1028,1,Cbt-D,15.4606685,75.01141700000001
1028,2,Jubilee Circle,15.45894575,75.00781925
1028,3,Old Sp Office,15.4628345,75.003431
1028,4,K C Park,15.46369,75.001007
1028,5,Mental Hospital,15.464470333333333,74.99838466666667
1028,6,New Sp Office,15.466617930796467,74.99543122362164
1028,7,New Bus Stand-D,15.467312963922167,74.99356261227416
1028,8,Kvg Bank,15.4716115,74.9907525
1028,9,J D Office,15.473995500000001,74.9890945
1028,10,Gtc,15.474909,74.9855426
1028,11,Pepsi Factory,15.477010666666667,74.98500166666666
1028,12,Dairy,15.483501,74.979516
1028,13,Yattin Gudda Cross,15.485588,74.97774749999999
1028,14,Agri University Gate,15.487123,74.97632300000001
1028,15,Airtech,15.4917725,74.97106400000001
1028,16,Basava Colony,15.4899875,74.9708975
1028,17,Basava Nagar Colony 2Nd Stop,15.4874475,74.970846
1028,18,Gurukrupa Nagar,15.485046,74.9711405
1028,19,Shiridi Nagar Cross,15.482743,74.9712815
1028,20,Shiridi Nagar D1,15.482733,74.973265
1028_2,1,Shiridi Nagar D2,15.482757,74.97325
1028_2,2,Shiridi Nagar Cross,15.482743,74.9712815
1028_2,3,Gurukrupa Nagar,15.485046,74.9711405
1028_2,4,Basava Nagar Colony 2Nd Stop,15.4874475,74.970846
1028_2,5,Basava Colony,15.4899875,74.9708975
1028_2,6,Airtech,15.4917725,74.97106400000001
1028_2,7,Agri University Gate,15.487123,74.97632300000001
1028_2,8,Yattin Gudda Cross,15.485588,74.97774749999999
1028_2,9,Dairy,15.483501,74.979516
1028_2,10,Pepsi Factory,15.477010666666667,74.98500166666666
1028_2,11,Gtc,15.474909,74.9855426
1028_2,12,J D Office,15.473995500000001,74.9890945
1028_2,13,Kvg Bank,15.4716115,74.9907525
1028_2,14,New Bus Stand-D,15.467312963922167,74.99356261227416
1028_2,15,New Sp Office,15.466617930796467,74.99543122362164
1028_2,16,Mental Hospital,15.464470333333333,74.99838466666667
1028_2,17,K C Park,15.46369,75.001007
1028_2,18,Old Sp Office,15.4628345,75.003431
1028_2,19,Corporation-D,15.4603805,75.00877600000001
1028_2,20,Cbt-D,15.4606685,75.01141700000001
1029,1,Railway Station-D,15.443011,75.002137
1029,2,Rms,15.444066,75.00285099999999
1029,3,K E Board,15.44603,75.003443
1029,4,Yammikeri,15.448012,75.00504133333332
1029,5,Head Post Office,15.451592333333332,75.006593
1029,6,Brindhavan,15.453275999999999,75.00725449999999
1029,7,Court Circle,15.456254999999999,75.00698
1029,8,Jubilee Circle,15.45894575,75.00781925
1029,9,Old Sp Office,15.4628345,75.003431
1029,10,K C Park,15.46369,75.001007
1029,11,Mental Hospital,15.464470333333333,74.99838466666667
1029,12,New Sp Office,15.466617930796467,74.99543122362164
1029,13,New Bus Stand-D,15.467312963922167,74.99356261227416
1029,14,Kvg Bank,15.4716115,74.9907525
1029,15,J D Office,15.473995500000001,74.9890945
1029,16,Gtc,15.474909,74.9855426
1029,17,Pepsi Factory,15.477010666666667,74.98500166666666
1029,18,Dairy,15.483501,74.979516
1029,19,Yattin Gudda Cross,15.485588,74.97774749999999
1029,20,Agri University Gate,15.487123,74.97632300000001
1029,21,Airtech,15.4917725,74.97106400000001
1029,22,Narendra Cross,15.495273333333335,74.96720033333334
1029,23,K E B (Power Grid),15.499924499999999,74.9559755
1029,24,Mummigatti 1St Cross,15.505744499999999,74.949077
1029,25,Mummigatti,15.509275500000001,74.94608600000001
1029,26,Garag Cross,15.5124975,74.9411595
1029,27,Tata Motors Gate,15.5161778673811,74.9305703702464
1029,28,High Court Gate,15.516960000000001,74.92722499999999
1029,29,Dharwad High Court,15.518544,74.92720349999999
1029_2,1,Dharwad High Court,15.518544,74.92720349999999
1029_2,2,High Court Gate,15.516960000000001,74.92722499999999
1029_2,3,Tata Motors Gate,15.5161778673811,74.9305703702464
1029_2,4,Garag Cross,15.5124975,74.9411595
1029_2,5,Mummigatti,15.509275500000001,74.94608600000001
1029_2,6,Mummigatti 1St Cross,15.505744499999999,74.949077
1029_2,7,K E B (Power Grid),15.499924499999999,74.9559755
1029_2,8,Narendra Cross,15.495273333333335,74.96720033333334
1029_2,9,Airtech,15.4917725,74.97106400000001
1029_2,10,Agri University Gate,15.487123,74.97632300000001
1029_2,11,Yattin Gudda Cross,15.485588,74.97774749999999
1029_2,12,Dairy,15.483501,74.979516
1029_2,13,Pepsi Factory,15.477010666666667,74.98500166666666
1029_2,14,Gtc,15.474909,74.9855426
1029_2,15,J D Office,15.473995500000001,74.9890945
1029_2,16,Kvg Bank,15.4716115,74.9907525
1029_2,17,New Bus Stand-D,15.467312963922167,74.99356261227416
1029_2,18,New Sp Office,15.466617930796467,74.99543122362164
1029_2,19,Mental Hospital,15.464470333333333,74.99838466666667
1029_2,20,K C Park,15.46369,75.001007
1029_2,21,Old Sp Office,15.4628345,75.003431
1029_2,22,Jubilee Circle,15.45894575,75.00781925
1029_2,23,Court Circle,15.456254999999999,75.00698
1029_2,24,Brindhavan,15.453275999999999,75.00725449999999
1029_2,25,Head Post Office,15.451592333333332,75.006593
1029_2,26,Yammikeri,15.448012,75.00504133333332
1029_2,27,Rama Mandira,15.446164,75.003549
1029_2,28,Rms,15.444066,75.00285099999999
1029_2,29,Railway Station-D,15.443011,75.002137
103,1,Hosur Terminal,15.3570921772309,75.12880797876
103,2,Obs Sh,15.350251965647585,75.1356732192144
103,3,Court Circle Sh,15.352425499999999,75.139278
103,4,Keshwapur Sh,15.360063,75.1473375
103,5,Madhura Colony Sh,15.363309000000001,75.155224
103,6,Shabiri Nagar Cross Sh,15.364848,75.159729
103,7,Srinivas Garden,15.366199,75.1639215
103,8,Oxford College,15.367183582409801,75.16689893132124
103,9,Durga Colony / Neeli Bangle,15.375891969689,75.1870149928382
103,10,Ram Honda,15.378467,75.1916945
103,11,Kusgal Siddharuda Matta,15.379963499999999,75.1944465
103,12,Kusgal Maruthi Nagar,15.390912,75.209797
103,13,Ms,15.39413,75.21159
103,14,Kusgal,15.398178999999999,75.210397
103,15,Kusgal Plot,15.4008565,75.2103995
103,16,Furniture Factory,15.4093605,75.20893050000001
103,17,Halla,15.448173,75.09090675
103,18,M/S L1,15.4289842141487,75.205125630391
103,19,Byahatti 1St Stop,15.444604,75.206636
103,20,Byahatti 2Nd Stop,15.447723,75.207453
103,21,Byahatti,15.4496065,75.208936
103_2,1,Byahatti,15.4496065,75.208936
103_2,2,Byahatti 2Nd Stop,15.447723,75.207453
103_2,3,Byahatti 1St Stop,15.444604,75.206636
103_2,4,M/S L,15.428984963726,75.2051486430715
103_2,5,Halla,15.448173,75.09090675
103_2,6,Furniture Factory,15.4093605,75.20893050000001
103_2,7,Kusgal Plot,15.4008565,75.2103995
103_2,8,Kusgal,15.398178999999999,75.210397
103_2,9,Ms,15.39413,75.21159
103_2,10,Kusgal Maruthi Nagar,15.390912,75.209797
103_2,11,Kusgal Siddharuda Matta,15.379963499999999,75.1944465
103_2,12,Ram Honda,15.378467,75.1916945
103_2,13,Durga Colony / Neeli Bangle,15.375891969689,75.1870149928382
103_2,14,Oxford College,15.367183582409801,75.16689893132124
103_2,15,Srinivas Garden,15.366199,75.1639215
103_2,16,Shabiri Nagar Cross Sh,15.364848,75.159729
103_2,17,Madhura Colony Sh,15.363309000000001,75.155224
103_2,18,Keshwapur Sh,15.360063,75.1473375
103_2,19,Court Circle Sh,15.352425499999999,75.139278
103_2,20,Obs Sh,15.350251965647585,75.1356732192144
103_2,21,Hosur Terminal,15.3570921772309,75.12880797876
1030,1,New Bus Stand-D,15.467312963922167,74.99356261227416
1030,2,New Sp Office,15.466617930796467,74.99543122362164
1030,3,Mental Hospital,15.464470333333333,74.99838466666667
1030,4,K C Park,15.46369,75.001007
1030,5,Old Sp Office,15.4628345,75.003431
1030,6,Jubilee Circle,15.45894575,75.00781925
1030,7,Court Circle,15.456254999999999,75.00698
1030,8,Taluk Panchayat,15.453282,75.00723550000001
1030,9,Head Post Office,15.451592333333332,75.006593
1030,10,Yammikeri,15.448012,75.00504133333332
1030,11,Rama Mandira,15.446164,75.003549
1030,12,Rms,15.444066,75.00285099999999
1030,13,Railway Station-D,15.443011,75.002137
1030_2,1,Railway Station-D,15.443011,75.002137
1030_2,2,Rms,15.444066,75.00285099999999
1030_2,3,K E Board,15.44603,75.003443
1030_2,4,Yammikeri,15.448012,75.00504133333332
1030_2,5,Head Post Office,15.451592333333332,75.006593
1030_2,6,Brindhavan,15.453275999999999,75.00725449999999
1030_2,7,Court Circle,15.456254999999999,75.00698
1030_2,8,Jubilee Circle,15.45894575,75.00781925
1030_2,9,Old Sp Office,15.4628345,75.003431
1030_2,10,K C Park,15.46369,75.001007
1030_2,11,Mental Hospital,15.464470333333333,74.99838466666667
1030_2,12,New Sp Office,15.466617930796467,74.99543122362164
1030_2,13,New Bus Stand-D,15.467312963922167,74.99356261227416
1031,1,Cbt-D,15.4606685,75.01141700000001
1031,2,Jubilee Circle,15.45894575,75.00781925
1031,3,Court Circle,15.456254999999999,75.00698
1031,4,Taluk Panchayat,15.453282,75.00723550000001
1031,5,Head Post Office,15.451592333333332,75.006593
1031,6,Yammikeri,15.448012,75.00504133333332
1031,7,Rama Mandira,15.446164,75.003549
1031,8,Rms,15.444066,75.00285099999999
