bus_no,route_name,stops_name_between_route
119_2,Misrikoti → Hosur Terminal,Misrikoti → Misrikoti Market → Kamadenu Cross → Sangolli Rayanna Circle → Misrikot → Muk Basavanna Gudi → Durga → A V M Granite → Chalamatti Factory → Misrikoti Cross → Chalmatti Cross → Water World → Dr Banglow → Dhabha → Nursary → Gopalbhag → Anchitageri → Wali → Kempegeri → Karwar Road Bypass → Grid Sh → Indi Pump Sh → Hosur Terminal
119,Misrikoti → Hosur Terminal,Misrikoti → Misrikoti Market → Kamadenu Cross → Sangolli Rayanna Circle → Misrikot → Muk Basavanna Gudi → Durga → A V M Granite → Chalamatti Factory → Misrikoti Cross → Chalmatti Cross → Water World → Dr Banglow → Dhabha → Nursary → Gopalbhag → Anchitageri → Wali → Kempegeri → Karwar Road Bypass → Grid Sh → Indi Pump Sh → Hosur Terminal
119_2,Hosur Terminal → Misrikoti,Hosur Terminal → Indi Pump Sh → Grid Sh → Karwar Road Bypass → Kempegeri → Wali → Anchitageri → Gopalbhag → Nursary → Dhabha → Dr Banglow → Water World → Chalmatti Cross → Misrikoti Cross → Chalamatti Factory → A V M Granite → Durga → Muk Basavanna Gudi → Misrikot → Sangolli Rayanna Circle → Kamadenu Cross → Misrikoti Market → Misrikoti
12,Railway Station-H → Siddharud Mata,Railway Station-H → Corporation-H → Hubli Obs (Inside) → Glass House → Hosur → Bannigida → Quarters → Rwh → New Bus Stand-H → 1St Gate → 2Nd Gate → Akshay Park → Oriental School → Hemareddy Mallamma Colony → Murdeshwara Factory → Bankers Colony → Ganesh Nagar → Siddarudh Mata Cross → Siddharud Mata
12_2,Siddharud Mata → Railway Station-H,Siddharud Mata → Siddarudh Mata Cross → Ganesh Nagar → Bankers Colony → Murdeshwara Factory → Hemareddy Mallamma Colony → Oriental School → Akshay Park → 2Nd Gate → 1St Gate → New Bus Stand-H → Rwh → Quarters → Bannigida → Hosur → Glass House → Hubli Obs (Inside) → Corporation-H → Railway Station-H
12,Siddharud Mata → Railway Station-H,Siddharud Mata → Siddarudh Mata Cross → Ganesh Nagar → Bankers Colony → Murdeshwara Factory → Hemareddy Mallamma Colony → Oriental School → Akshay Park → 2Nd Gate → 1St Gate → New Bus Stand-H → Rwh → Quarters → Bannigida → Hosur → Hubli Obs (Outside) → Corporation-H → Railway Station-H
12_2,Railway Station-H → Siddharud Mata,Railway Station-H → Corporation-H → Hubli Obs (Outside) → Hosur → Bannigida → Quarters → Rwh → New Bus Stand-H → 1St Gate → 2Nd Gate → Akshay Park → Oriental School → Hemareddy Mallamma Colony → Murdeshwara Factory → Bankers Colony → Ganesh Nagar → Siddarudh Mata Cross → Siddharud Mata
120,Hosur Terminal → Noolvi,Hosur Terminal → Obs Sh → New English School Sh → Bankapur Chouk Sh → Bidnal Cross Sh → Gabbur Sh → Kundagol Cross → Kotgunsi → Adhurgunchi Doddappana Gudi → Adhurgunchi → Adhurgunchi Plot → Adhurgunchi College → Noolvi Arogya Kendra → Noolvi Cross → Noolvi
120_2,Noolvi → Hosur Terminal,Noolvi → Noolvi Cross → Noolvi Arogya Kendra → Adhurgunchi College → Adhurgunchi Plot → Adhurgunchi → Adhurgunchi Doddappana Gudi → Kotgunsi → Kundagol Cross → Gabbur Sh → Bidnal Cross Sh → Bankapur Chouk Sh → New English School Sh → Obs Sh → Hosur Terminal
120,Noolvi → Hosur Terminal,Noolvi → Noolvi Cross → Noolvi Arogya Kendra → Adhurgunchi College → Adhurgunchi Plot → Adhurgunchi → Adhurgunchi Doddappana Gudi → Kotgunsi → Kundagol Cross → Gabbur Sh → Bidnal Cross Sh → New English School Sh → Obs Sh → Hosur Terminal
120_2,Hosur Terminal → Noolvi,Hosur Terminal → Obs Sh → New English School Sh → Bidnal Cross Sh → Gabbur Sh → Kundagol Cross → Kotgunsi → Adhurgunchi Doddappana Gudi → Adhurgunchi → Adhurgunchi Plot → Adhurgunchi College → Noolvi Arogya Kendra → Noolvi Cross → Noolvi
126,Cbt → Vajpey Nagar,Cbt → Chandrakala Talkies → Railway Station-H → Corporation-H → Ocbs Feeder → M M Joshi → Quarters → Rwh → New Bus Stand-H → Akshay Park → Basaveshwara Nagar Cross → Manjunatha Nagar Cross → Neharu Nagar Water Tank → Kec → Airport → Gokul Cross → Police Quartz → Deshpande Foundation → Infosys → Jagadish Nagar Cross → Bypass Bridge Road → Steel Factory → Vijaya Bank → Tarihal -X → Tarihal Politechnic → Vajpey Nagar
126_2,Vajpey Nagar → Cbt,Vajpey Nagar → Tarihal Politechnic → Tarihal -X → Vijaya Bank → Steel Factory → Bypass Bridge Road → Jagadish Nagar Cross → Infosys → Deshpande Foundation → Police Quartz → Gokul Cross → Airport → Kec → Neharu Nagar Water Tank → Manjunatha Nagar Cross → Basaveshwara Nagar Cross → Akshay Park → New Bus Stand-H → Rwh → Quarters → M M Joshi → Ocbs Feeder → Corporation-H → Railway Station-H → Chandrakala Talkies → Cbt
126,Vajpey Nagar → Cbt,Vajpey Nagar → Tarihal Politechnic → Tarihal -X → Vijaya Bank → Steel Factory → Bypass Bridge Road → Jagadish Nagar Cross → Infosys → Deshpande Foundation → Police Quartz → Gokul Cross → Airport → Kec → Neharu Nagar Water Tank → Manjunatha Nagar Cross → Basaveshwara Nagar Cross → Akshay Park → New Bus Stand-H → Rwh → Quarters → Hosur → Obs Sh → Corporation-H → Railway Station-H → Chandrakala Talkies → Cbt
126_2,Cbt → Vajpey Nagar,Cbt → Chandrakala Talkies → Railway Station-H → Corporation-H → Obs Sh → Hosur → Quarters → Rwh → New Bus Stand-H → Akshay Park → Basaveshwara Nagar Cross → Manjunatha Nagar Cross → Neharu Nagar Water Tank → Kec → Airport → Gokul Cross → Police Quartz → Deshpande Foundation → Infosys → Jagadish Nagar Cross → Bypass Bridge Road → Steel Factory → Vijaya Bank → Tarihal -X → Tarihal Politechnic → Vajpey Nagar
128,Raj Nagar → Navanagar City,Raj Nagar → Gurudev Nagar → Old Employment Office (Vishweshwara Nagar)1 → Shani Dev Temple → Sub Jail → Adhyapak Nagar → Miskin Stop → Lion School → Vijaya Nagar → Vijaya Hotel → Ashok Nagar → Kaveri → Ganesh Temple/ Bridge → Rotary School → Deshpande Nagar → Court → Hubli Obs (Inside) → Glass House → Canara Hotel → Hosur Corridor → Jg Commerce College → Kmc Cross → Gurudatta Bhavana → Arts College → Vidya Nagar (Bvb College) → Prerana College → Unkal Cross Nh - → Unkal → Srinagar Cross H1 → Fci Godown → Bairidevarakoppa → Darga → Shantinikethana → Apmc → Amargol Cross → Cancer Hospital → Bsr Circle → Navanagar City
128_2,Navanagar City → Raj Nagar,Navanagar City → Bsr Circle → Cancer Hospital → Amargol Cross → Apmc → Shantinikethana → Darga → Bairidevarakoppa → Fci Godown → Srinagar Cross H1 → Unkal → Unkal Cross Nh - → Prerana College → Vidya Nagar (Bvb College) → Arts College → Gurudatta Bhavana → Kmc Cross → Jg Commerce College → Hosur Corridor → Canara Hotel → Glass House → Hubli Obs (Inside) → Court → Deshpande Nagar → Rotary School → Ganesh Temple/ Bridge → Kaveri → Ashok Nagar → Vijaya Hotel → Vijaya Nagar → Lion School → Miskin Stop → Adhyapak Nagar → Sub Jail → Shani Dev Temple → Old Employment Office (Vishweshwara Nagar)1 → Gurudev Nagar → Raj Nagar
128,Navanagar City → Raj Nagar,Navanagar City → Bsr Circle → Cancer Hospital → Amargol Cross → Apmc Gate → Sana College → Darga → Bairidevarakoppa → Fci Godown → Srinagar Cross H2 → Unkal → Unkal Cross Nh → Prerana College → Vidya Nagar (Bvb College) → Arts College → Gurudatta Bhavana → Kims → Mahila Vidya Pith (Hosur Terminal) → Hosur → Obs Hbl → Court → Deshpande Nagar → Rotary School → Bailappanavar Nagar → Pai Hotel → Ganesh Temple/ Bridge → Garden → Ashok Nagar → Vijaya Hotel → Vijaya Nagar → Lion School → Miskin Stop → Adhyapak Nagar → Sub Jail → Shani Dev Temple → Old Employment Office (Vishweshwara Nagar)1 → Gurudev Nagar → Raj Nagar
128_2,Raj Nagar → Navanagar City,Raj Nagar → Gurudev Nagar → Old Employment Office (Vishweshwara Nagar)1 → Shani Dev Temple → Sub Jail → Adhyapak Nagar → Miskin Stop → Lion School → Vijaya Nagar → Vijaya Hotel → Ashok Nagar → Garden → Ganesh Temple/ Bridge → Pai Hotel → Bailappanavar Nagar → Rotary School → Deshpande Nagar → Court → Obs Hbl → Hosur → Mahila Vidya Pith (Hosur Terminal) → Kims → Gurudatta Bhavana → Arts College → Vidya Nagar (Bvb College) → Prerana College → Unkal Cross Nh → Unkal → Srinagar Cross H2 → Fci Godown → Bairidevarakoppa → Darga → Sana College → Apmc Gate → Amargol Cross → Cancer Hospital → Bsr Circle → Navanagar City
13,Gamanagatti → Cbt,Gamanagatti → Kariyamma Temple-H → M M Joshi Park → City Park Cross → Shivanand Nagar → Karnataka Circle → Bsr Circle → Cancer Hospital → Cancer Hospital Nh → Amargol Cross → Apmc Gate → Apmc → Sana College → Darga → Bairidevarakoppa → Fci Godown → Srinagar Cross H2 → Unkal → Unkal Cross Nh → Prerana College → Vidya Nagar (Bvb College) → Arts College → Kims → Mahila Vidya Pith (Hosur Terminal) → Hubli Obs (Outside) → Corporation-H → Railway Station-H → Chandrakala Talkies → Cbt
13_2,Cbt → Gamanagatti,Cbt → Chandrakala Talkies → Railway Station-H → Corporation-H → Hubli Obs (Outside) → Mahila Vidya Pith (Hosur Terminal) → Kims → Arts College → Vidya Nagar (Bvb College) → Prerana College → Unkal Cross Nh → Unkal → Srinagar Cross H2 → Fci Godown → Bairidevarakoppa → Darga → Sana College → Apmc → Apmc Gate → Amargol Cross → Cancer Hospital Nh → Cancer Hospital → Bsr Circle → Karnataka Circle → Shivanand Nagar → City Park Cross → M M Joshi Park → Kariyamma Temple-H → Gamanagatti
13,Cbt → Gamanagatti,Cbt → Chandrakala Talkies → Railway Station-H → Corporation-H → Hubli Obs (Inside) → Hosur Cross → Hosur Corridor → Jg Commerce College → Kmc Cross → Gurudatta Bhavana → Arts College → Vidya Nagar (Bvb College) → Prerana College → Unkal Cross Nh - → Unkal → Srinagar Cross H1 → Fci Godown → Bairidevarakoppa → Darga → Shantinikethana → Apmc → Apmc  3Rd Gate → Amargol Cross → Cancer Hospital → Bsr Circle → Karnataka Circle → Shivanand Nagar → Kariyamma Temple-H → Gamanagatti
13_2,Gamanagatti → Cbt,Gamanagatti → Kariyamma Temple-H → Shivanand Nagar → Karnataka Circle → Bsr Circle → Cancer Hospital → Amargol Cross → Apmc  3Rd Gate → Apmc → Shantinikethana → Darga → Bairidevarakoppa → Fci Godown → Srinagar Cross H1 → Unkal → Unkal Cross Nh - → Prerana College → Vidya Nagar (Bvb College) → Arts College → Gurudatta Bhavana → Kmc Cross → Jg Commerce College → Hosur Corridor → Hosur Cross → Hubli Obs (Inside) → Corporation-H → Railway Station-H → Chandrakala Talkies → Cbt
16,Gopanakoppa → Cbt,Gopanakoppa → Venkatesh Colony → Bengeri → Soda Factory → Shanti Nagar → Ramesh Bhavan → Azad Colony → Keshwapur → Desai Cross → Court → Corporation-H → Railway Station-H → Chandrakala Talkies → Ganesh Pet → Cbt
16_2,Cbt → Gopanakoppa,Cbt → Ganesh Pet → Chandrakala Talkies → Railway Station-H → Corporation-H → Court → Desai Cross → Keshwapur → Azad Colony → Ramesh Bhavan → Shanti Nagar → Soda Factory → Bengeri → Venkatesh Colony → Gopanakoppa
16,Cbt → Gopanakoppa,Cbt → Chandrakala Talkies → Railway Station-H → Corporation-H → Court → Desai Cross → Keshwapur → Azad Colony → Ramesh Bhavan → Shanti Nagar → Soda Factory → Bengeri → Venkatesh Colony → Gopanakoppa
16_2,Gopanakoppa → Cbt,Gopanakoppa → Venkatesh Colony → Bengeri → Soda Factory → Shanti Nagar → Ramesh Bhavan → Azad Colony → Keshwapur → Desai Cross → Court → Corporation-H → Railway Station-H → Chandrakala Talkies → Cbt
200A,Cbt Hubballi - Hd → Dharwad Brts Terminal - Hd,Cbt Hubballi - Hd → Dr B R Ambedkar Circle 1 - Hd → Hdmc - Hd → Hubballi Central Bus Terminal - Hd → Hosur Cross - Hd → Hosur Regional Terminal - Hd → Kims - Hd → Vidyanagar - Hd → Bvb College - Hd → Unkal Cross - Hd → Unkal - Hd → Unkal Lake - Hd → Bairidevarakoppa - Hd → Shantinikethan - Hd → Apmc 3Rd Gate - Hd → Navanagar - Hd → Rto Office - Hd → Iskcon Temple - Hd → Rayapur - Hd → Kmf 1 - Hd → Sanjeevini Park-Hd → Navalur Railway Station - Hd → Sdm Medical College - Hd → Sattur - Hd → Lakamanahalli - Hd → Yalakki Shettar Cross-Hd → Gandhi Nagar - Hd → Vidyagiri - Hd → Toll Naka - Hd → Hosa Yallapur Cross - Hd → Nttf - Hd → Court Circle - Hd → Jubilee Circle - Hd → Dharwad Brts Terminal - Hd
200A_2,Dharwad Brts Terminal - Hd → Cbt Hubballi - Hd,Dharwad Brts Terminal - Hd → Jubilee Circle - Hd → Court Circle - Hd → Nttf - Hd → Hosa Yallapur Cross - Hd → Toll Naka - Hd → Vidyagiri - Hd → Gandhi Nagar - Hd → Yalakki Shettar Cross-Hd → Lakamanahalli - Hd → Sattur - Hd → Sdm Medical College - Hd → Navalur Railway Station - Hd → Sanjeevini Park-Hd → Kmf 1 - Hd → Rayapur - Hd → Iskcon Temple - Hd → Rto Office - Hd → Navanagar - Hd → Apmc 3Rd Gate - Hd → Shantinikethan - Hd → Bairidevarakoppa - Hd → Unkal Lake - Hd → Unkal - Hd → Unkal Cross - Hd → Bvb College - Hd → Vidyanagar - Hd → Kims - Hd → Hosur Regional Terminal - Hd → Hosur Cross - Hd → Hubballi Central Bus Terminal - Hd → Hdmc - Hd → Dr B R Ambedkar Circle 1 - Hd → Cbt Hubballi - Hd
200A,Dharwad Brts Terminal - Dh → Cbt Hubballi - Dh,Dharwad Brts Terminal - Dh → Jubilee Circle - Dh → Court Circle - Dh → Nttf - Dh → Hosa Yallapur Cross - Dh → Toll Naka - Dh → Vidyagiri - Dh → Gandhi Nagar - Dh → Yalakki Shettar Cross-Dh → Lakamanahalli - Dh → Sattur - Dh → Sdm Medical College - Dh → Navalur Railway Station - Dh → Sanjeevini Park-Dh → Kmf 1 - Dh → Rayapur - Dh → Iskcon Temple - Dh → Rto Office - Dh → Navanagar - Dh → Apmc 3Rd Gate - Dh → Shantinikethan - Dh → Bairidevarakoppa - Dh → Unakal Lake - Dh → Unakal - Dh → Unakal Cross - Dh → Bvb College - Dh → Vidyanagar - Dh → Kims - Dh → Hosur Regional Terminal - Dh → Hosur Cross - Dh → Hubballi Central Bus Terminal - Hd → Hdmc - Dh → Dr B R Ambedkar Circle - Dh → Cbt Hubballi - Dh
200A_2,Cbt Hubballi - Dh → Dharwad Brts Terminal - Dh,Cbt Hubballi - Dh → Dr B R Ambedkar Circle - Dh → Hdmc - Dh → Hubballi Central Bus Terminal - Hd → Hosur Cross - Dh → Hosur Regional Terminal - Dh → Kims - Dh → Vidyanagar - Dh → Bvb College - Dh → Unakal Cross - Dh → Unakal - Dh → Unakal Lake - Dh → Bairidevarakoppa - Dh → Shantinikethan - Dh → Apmc 3Rd Gate - Dh → Navanagar - Dh → Rto Office - Dh → Iskcon Temple - Dh → Rayapur - Dh → Kmf 1 - Dh → Sanjeevini Park-Dh → Navalur Railway Station - Dh → Sdm Medical College - Dh → Sattur - Dh → Lakamanahalli - Dh → Yalakki Shettar Cross-Dh → Gandhi Nagar - Dh → Vidyagiri - Dh → Toll Naka - Dh → Hosa Yallapur Cross - Dh → Nttf - Dh → Court Circle - Dh → Jubilee Circle - Dh → Dharwad Brts Terminal - Dh
201B,Dharwad New Bus Stand - Dh → Railway Station - Dh,Dharwad New Bus Stand - Dh → Jubilee Circle - Dh → Court Circle - Dh → Nttf - Dh → Hosa Yallapur Cross - Dh → Toll Naka - Dh → Vidyagiri - Dh → Gandhi Nagar - Dh → Yalakki Shettar Cross-Dh → Lakamanahalli - Dh → Sattur - Dh → Sdm Medical College - Dh → Navalur Railway Station - Dh → Sanjeevini Park-Dh → Kmf 1 - Dh → Rayapur - Dh → Iskcon Temple - Dh → Rto Office - Dh → Navanagar - Dh → Apmc 3Rd Gate - Dh → Shantinikethan - Dh → Bairidevarakoppa - Dh → Unakal Lake - Dh → Unakal - Dh → Unakal Cross - Dh → Bvb College - Dh → Vidyanagar - Dh → Kims - Dh → Hosur Regional Terminal - Dh → Hosur Cross - Dh → Hubballi Central Bus Terminal - Dh → Hdmc - Dh → Dr B R Ambedkar Circle - Dh → Railway Station - Dh
201B_2,Railway Station - Dh → Dharwad New Bus Stand - Dh,Railway Station - Dh → Dr B R Ambedkar Circle - Dh → Hdmc - Dh → Hubballi Central Bus Terminal - Dh → Hosur Cross - Dh → Hosur Regional Terminal - Dh → Kims - Dh → Vidyanagar - Dh → Bvb College - Dh → Unakal Cross - Dh → Unakal - Dh → Unakal Lake - Dh → Bairidevarakoppa - Dh → Shantinikethan - Dh → Apmc 3Rd Gate - Dh → Navanagar - Dh → Rto Office - Dh → Iskcon Temple - Dh → Rayapur - Dh → Kmf 1 - Dh → Sanjeevini Park-Dh → Navalur Railway Station - Dh → Sdm Medical College - Dh → Sattur - Dh → Lakamanahalli - Dh → Yalakki Shettar Cross-Dh → Gandhi Nagar - Dh → Vidyagiri - Dh → Toll Naka - Dh → Hosa Yallapur Cross - Dh → Nttf - Dh → Court Circle - Dh → Jubilee Circle - Dh → Dharwad New Bus Stand - Dh
201B,Railway Station - Hd → Dharwad New Bus Stand - Hd,Railway Station - Hd → Dr B R Ambedkar Circle 1 - Hd → Hdmc - Hd → Hubballi Central Bus Terminal - Hd → Hosur Cross - Hd → Hosur Regional Terminal - Hd → Kims - Hd → Vidyanagar - Hd → Bvb College - Hd → Unakal Cross - Hd → Unakal - Hd → Unakal Lake - Hd → Bairidevarakoppa - Hd → Shantinikethan - Hd → Apmc 3Rd Gate - Hd → Navanagar - Hd → Rto Office - Hd → Iskcon Temple - Hd → Rayapur - Hd → Kmf 1 - Hd → Sanjeevini Park-Hd → Navalur Railway Station - Hd → Sdm Medical College - Hd → Sattur - Hd → Lakamanahalli - Hd → Yalakki Shettar Cross-Hd → Gandhi Nagar - Hd → Vidyagiri - Hd → Toll Naka - Hd → Hosa Yallapur Cross - Hd → Nttf - Hd → Court Circle - Hd → Jubilee Circle - Hd → Dharwad New Bus Stand - Hd
201B_2,Dharwad New Bus Stand - Hd → Railway Station - Hd,Dharwad New Bus Stand - Hd → Jubilee Circle - Hd → Court Circle - Hd → Nttf - Hd → Hosa Yallapur Cross - Hd → Toll Naka - Hd → Vidyagiri - Hd → Gandhi Nagar - Hd → Yalakki Shettar Cross-Hd → Lakamanahalli - Hd → Sattur - Hd → Sdm Medical College - Hd → Navalur Railway Station - Hd → Sanjeevini Park-Hd → Kmf 1 - Hd → Rayapur - Hd → Iskcon Temple - Hd → Rto Office - Hd → Navanagar - Hd → Apmc 3Rd Gate - Hd → Shantinikethan - Hd → Bairidevarakoppa - Hd → Unakal Lake - Hd → Unakal - Hd → Unakal Cross - Hd → Bvb College - Hd → Vidyanagar - Hd → Kims - Hd → Hosur Regional Terminal - Hd → Hosur Cross - Hd → Hubballi Central Bus Terminal - Hd → Hdmc - Hd → Dr B R Ambedkar Circle 1 - Hd → Railway Station - Hd
if 'stops_name_between_route' in l or ('→' in l and ',' in l): → ' in l):,' in l):
if 'stops_name_between_route' in l or ('→' in l and '_2,' in l): → ' in l):,' in l):
01,Cbt → Rajeev Nagar\r,Cbt → Chandrakala Talkies → Railway Station-H → Corporation-H → Hubli Obs (Inside) → Glass House → Hosur → Bannigida → Quarters → R.W.H → New Bus Stand-H → 1St Gate → 2Nd Gate → Akshay Park → Ravi Nagar → Ravi Nagar 2Nd Stop → Ravi Nagar 3Rd Stop → Lakshmi Nagar → Lakshmi Nagar Cross → Akshay Colony → Rajeev Nagar Cross → Mruthyunjaya Extension → Rajeev Nagar\r
01_2,Rajeev Nagar\r → Cbt,Rajeev Nagar\r → Mruthyunjaya Extension → Rajeev Nagar Cross → Akshay Colony → Lakshmi Nagar Cross → Lakshmi Nagar → Ravi Nagar 3Rd Stop → Ravi Nagar 2Nd Stop → Ravi Nagar → Akshay Park → 2Nd Gate → 1St Gate → New Bus Stand-H → R.W.H → Quarters → Bannigida → Hosur → Glass House → Hubli Obs (Inside) → Corporation-H → Railway Station-H → Chandrakala Talkies → Cbt
100,Betdur → Hosur Terminal\r,Betdur → Betdur 1St Stop → Betdur Govt School → Water Tank B → Cbm Oil Mill → Basaveshwar Nagar → Sharevada → Sharevada Cross → Noolvi Cross → Noolvi Arogya Kendra → Adhurgunchi College → Adhurgunchi Plot → Adhurgunchi → Adhurgunchi Doddappana Gudi → Kotgunsi → Kundagol Cross → Gabbur Sh → Bidnal Cross Sh → Bankapur Chowk → New English School Sh → Murusavira Matta Cross Sh → Obs Sh → Hosur Terminal\r
100_2,Hosur Terminal\r → Betdur,Hosur Terminal\r → Obs Sh → Murusavira Matta Cross Sh → New English School Sh → Bankapur Chowk → Bidnal Cross Sh → Gabbur Sh → Kundagol Cross → Kotgunsi → Adhurgunchi Doddappana Gudi → Adhurgunchi → Adhurgunchi Plot → Adhurgunchi College → Noolvi Arogya Kendra → Noolvi Cross → Sharevada Cross → Sharevada → Basaveshwar Nagar → Cbm Oil Mill → Water Tank B → Betdur Govt School → Betdur 1St Stop → Betdur
if clean.startswith('bus_no,' in clean and (' → ' in clean or '⇆' in clean)):,' in clean and ('→' in clean or '⇆' in clean)):
if clean.startswith('bus_no_2,' in clean or '⇆' in clean)): → ' in clean and (',' in clean or '⇆' in clean)): → ' in clean and ('
